global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
1782.160481586728	14.789261908284743	3176095.982129439	218.72226779184209	2477.604709588913	-31.049755786715195	964.0873344146538	6138525.096977162	1965.849054666796	5.322817745142174	3864562.505734336	28.332388748000422	2091.129475293094	1221.7295925482665	1.84179	69.317047	0.719150216800104	0.3773631195728396	0.023493319	0.07197231	-0.0133230158	0.0673777667	-0.022343834	0.0790759326	-0.0035874991	-0.067817078	0.0749566034	-0.0017728767	-0.0214917451	0.0309995202	-0.0236992928	-0.0137084969	-0.0116149637	-0.0989889002	0.0475809003	0.0107589849	0.0445200068	-0.0246515676	-0.0407791532	-0.0271099935	0.0144630953	0.0900663055	0.0658215628	-0.017947514	0.0182480851	-0.0051675232	0.0805877295	-0.0358669086	0.0605345629	-0.1507889335	-0.0169037445	-0.0953757933	-0.0314303742	0.0652937116	-0.100924362	0.033668375	-0.1325694239	-0.0552467524	0.0872296164	0.1058302601	-0.0243583326	-0.0913424351	-0.0345825412	0.0041133748	-0.0421101859	0.0589499524	-0.1092993903	-0.0624881738	-0.0837901688	-0.0586984539	0.0616657262	7.41176e-05	0.0215451443	-0.0702792922	-0.0586347667	0.0393350228	0.0793936715	0.0025646777	-0.0780401729	-0.0437500746	-0.0304976676557373	0.0080708750183759	0.0009301077324398	6.513902356224574e-05	0.7108055843335279	-0.3127943525082344	0.505244578719728	0.0978403069610456	1.7318394590489206	-0.1558120789906638	2.999267911918858	0.0242774039593928	0.0368643563708528	-0.0031343811826074	9.824345397883972e-06	0.0013589807706372	0.004022907344779	-0.0015271336181697	1.6183783504676822e-05	2.33213708774408e-06	-0.0083050829574982	0.0001879434048793	6.897440293092706e-05	3.532272343766153e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1784.5484280040966	2.387946417368539	3184613.0918918927	5.702288092223242	2449.9957128615606	-27.608996727352405	762.2567002909558	6002478.993040026	1964.5157104060845	-1.3333442607115558	3859321.976432323	1.7778069175724451	2081.0144320187505	1221.57544841062	1.531532	57.640282	1.274852439366826	0.8547714972876602	0.0494808477	0.0092952335	0.044560575	-0.0004277042	-0.0072238274	0.0548293411	0.0264379787	-0.0298804964	0.040714946	-0.0067875334	-0.008979955	0.0250927975	-0.0281481209	-0.0095742351	-0.0202009873	-0.0735817257	0.0404113841	0.02497891	0.027923512	-0.0029880137	-0.0363473999	0.0016882519	-0.0070666301	0.0953522821	0.0257964376	-0.022252218	-0.0026500877	0.0052817163	0.0281907392	-0.0420962834	-0.0077092627	-0.0799639392	0.0407254995	-0.1248728751	0.034264636	-0.0062172061	-0.0107092672	0.078292004	0.0343983071	0.0097027934	-0.0235609622	0.0262372574	-0.0033803155	-0.0325723957	0.0023776774	0.0113439163	0.0460451225	0.024706136	0.0667274159	-0.1035482066	-0.0341108653	0.0289830779	0.0217520559	0.000784583	0.0207192494	-0.0711343098	-0.0568210419	0.0422967282	0.0782873035	-0.0025646777	-0.0795889182	-0.0378279629	-0.0340763813324827	-0.0035787136767453	0.0011611997647167	1.2807191580124557e-05	0.5545313772489351	-0.1562742070845928	0.3075050483536007	0.0244216277999182	1.9506940803259385	0.2188546212770179	3.805207395018659	0.0478973452543069	0.0221183909625802	-0.0147459654082726	0.0002174434958219	0.0004892232187735	0.0051717939014968	0.0011488865567178	2.674745215955949e-05	1.3199403202068831e-06	-0.0062770369759192	0.002028045981579	3.940119319705686e-05	4.112970503398731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1785.927903855569	1.3794758514723071	3189538.477769946	1.9029536247952468	2452.7123356410434	2.7166227794828046	7.380039326004879	6015797.801405743	1975.8771493864565	11.361438980371986	3904090.509467549	129.08229570471605	2097.5736726212176	1227.634713596629	0.8157299999999998	30.700567	0.1821230438771822	0.0990081326421443	0.0412388222	0.0225343501	0.0021488209	0.0069537866	-0.0428987944	0.0837249183	0.00614963	-0.051135303	0.0171050317	-0.0249290074	-0.0414080015	0.0319778139	-0.0035177318	0.0325066099	0.0295255463	-0.0726614825	0.0072272546	0.0034779874	0.0291122861	-0.0247209415	-0.0197838271	-0.0380015215	-0.004014345	0.0705891706	-0.0253745391	0.0159324414	0.0230115695	-0.0058064752	0.0365543299	-0.0046417447	-0.0026850301	-0.061633548	0.0261316775	-0.1054979855	0.0233924662	0.0003683755	-0.0169145749	0.0652849337	0.0096435284	0.0353655872	-0.0073484522	0.0012091238	-0.0048206981	-0.0030447458	-0.0182188712	0.0152553522	0.0381527686	0.0219980665	0.0344012093	-0.0513152759	-0.0865328956	0.0082103076	0.0156782018	-0.0099401724	0.0198910824	-0.0719581255	-0.0549512416	0.0451842308	0.0769663555	-0.0076839116	-0.0807101879	-0.0316405151	0.0127633362171479	0.0468397175496305	0.0001629027513919	0.0021939591401291	0.5514761920754552	-0.0030551851734799	0.3041259904260443	9.334156444251484e-06	1.9809618562770053	0.0302677759510667	3.924209876024439	0.0009161382610239	0.0208659869948654	-0.0012524039677147	1.5685156983477734e-06	0.0004353894132698	0.0050551154546116	-0.0001166784468852	2.555419225945304e-05	1.3613859967542464e-08	-0.0056069120864591	0.0006701248894601	3.143746314528114e-05	4.490673674739118e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1788.9568090299815	3.028905174412557	3200366.4645747337	9.174266555583165	2460.020800926572	7.308465285528655	53.413664829777446	6051702.340991413	1970.49077182945	-5.386377557006426	3882833.881865022	29.01306318662252	2089.733084286729	1186.4876260058988	0.8278219999999998	31.155678	0.5711664934923465	0.2694618591746114	0.0176581782	-0.0043681053	0.018028723	-0.0053675813	0.0054772398	0.0734950408	0.0731215093	-0.0086553747	-0.0609768078	-0.01872705	-0.0191644677	0.0428066227	0.0104920865	0.0450300664	0.0206030401	-0.0544517	0.0030951106	0.0157506598	0.015234525	-0.0005807534	0.0164852796	-0.0143791644	-0.0217873606	0.0869829474	-0.0526365716	0.0129343828	-0.0513236511	0.0275493002	-0.0398197236	0.0071584207	-0.0111493615	-0.0268852211	0.0166967258	-0.0976040321	0.0296702424	0.0004377432	0.0099676662	0.0287791455	0.0291293671	0.0598252607	0.026016772	-0.0109404968	0.0719817042	-0.0267839588	0.0472835147	0.0357678621	0.0027802361	-0.0060800159	0.0331794384	0.0119318317	-0.0456692183	-0.0405005254	0.0292018892	0.0299714314	0.0190607341	-0.0727503781	-0.0530272111	0.0479924649	0.0754344479	-0.0127728206	-0.0813979594	-0.0252311319	0.0754701274467919	0.062706791229644	0.005695740136835	0.0039321416663181	0.4657227748569994	-0.0857534172184557	0.2168977030205033	0.0073536485646425	2.163648297867077	0.1826864415900717	4.6813739568631	0.0333743359408426	0.0189032892182725	-0.0019626977765929	3.852182562242715e-06	0.0003573343432696	0.0033873911715833	-0.0016677242830282	1.1474418949320482e-05	2.7813042842022565e-06	-0.0044369372769968	0.0011699748094623	1.9686412400003772e-05	1.368841054776345e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1786.3674470743574	-2.589361955624099	3191108.655966957	6.70479533723346	2480.500747825986	20.47994689941379	419.4282250028085	6152883.959965275	1969.3911758261097	-1.0995960033403662	3878501.6034217463	1.2091113705621066	2104.370364306724	1267.890794973291	1.025111	38.580776	0.5338886885249549	0.3278045934026687	0.0545707765	0.0284529306	-0.0140723686	0.0466814404	0.0075247994	-0.0150470926	-0.0575737539	-0.0399492016	0.048501749	-0.0295337698	-0.0369508864	0.0607898787	-0.0142473802	-0.0406196428	-0.0091195321	-0.004517842	0.0084209349	-0.0046781787	-0.0252154567	-0.0511648431	-0.0370289885	-0.0694426397	0.0703057814	6.9096e-05	0.0246545813	-0.0014114186	0.0516017613	-0.0352492916	0.0669334593	0.0389460533	-0.001608424	-0.0464579141	0.0261435103	-0.122587234	0.0159447224	-0.0369508261	0.020407405	0.0356073471	0.0190454872	0.0200917748	-0.0293855988	-0.0069485648	-0.0414420528	-0.0102838892	-0.0420005626	0.0316995623	0.0283468425	-0.0263380969	-0.017342417	-0.0216344246	-0.0391796409	-0.0230372879	-0.0321161079	0.000381837	0.0182282956	-0.0735107199	-0.0510508491	0.0507165039	0.0736957799	-0.0178113211	-0.0816485389	-0.0186447705	0.0901533925387525	0.0146832650919606	0.0081276341862463	0.0002155982737607	0.4594953288797967	-0.0062274459772027	0.2111359572623525	3.878108339897816e-05	1.9004051063389653	-0.2632431915281117	3.611539568199214	0.0692969778859061	0.0199254179208784	0.0010221287026058	1.0447470846908156e-06	0.0003970222793216	0.0006648193102152	-0.0027225718613681	4.419847152350143e-07	7.412397540313361e-06	-0.0031869421224172	0.0012499951545795	1.0156600091637047e-05	1.5624878864724777e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1781.6319587479636	-4.735488326393806	3174212.436432105	22.424849689412014	2443.1986659458707	-37.30208188011511	1391.445312590812	5969219.721279683	1954.6154470275235	-14.775728798586217	3820521.5457586055	218.32216152937	2073.0909625798054	1275.3933527104198	0.8911559999999998	33.539284	0.3004605393902337	0.1477497146107661	0.0636018947	0.0407391134	0.0983846786	-0.0503308157	0.0346465356	-0.0052900808	0.0558876147	-0.0096087152	0.1427615836	0.0048721118	-0.0032173473	0.0163715809	-0.0255302936	-0.0189435975	-0.0473569311	-0.0329359884	0.0311912493	0.0056237634	-0.045373805	0.0149081212	-0.0558360053	0.0123648509	0.0091712665	0.1057310034	0.0799568337	-0.0512750557	0.0083583869	0.0194073805	0.0211182223	-0.0713962668	0.0055801114	-0.0511341955	0.0437143432	-0.1585957959	0.0082009736	-0.058878792	0.0667921875	0.0355599298	-0.0187681534	-0.0095150615	0.0343545503	0.0446677471	-0.0031281751	0.0119101864	-0.0182239412	0.071584788	0.0879396183	-0.0406214825	0.056117385	-0.01808291	-0.000439784	-0.0105579489	-0.0076936693	0.0302512349	0.0173938582	-0.0742388174	-0.0490241061	0.0533515689	0.0717551168	-0.0227795284	-0.0814605803	-0.0119276293	0.1771945635660188	0.0870411710272662	0.0313979133573518	0.0075761654537978	0.4862193736774571	0.0267240447976603	0.2364092793392986	0.0007141745703473	1.8009906220382632	-0.0994144843007021	3.24356722066977	0.0098832396887745	0.0206576484562322	0.0007322305353537	5.361615569045123e-07	0.0004267384397412	0.0016151101190802	0.000950290808865	2.608580696755258e-06	9.03052621413296e-07	-0.0032500375634905	-6.309544107329984e-05	1.0562744164099264e-05	3.981034684234252e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1777.1421934915168	-4.489765256446844	3158234.37588784	20.1579920579972	2473.060524204799	29.86185825892835	891.7305786763274	6116028.356380115	1962.93007182738	8.314624799856574	3853094.4668842433	69.13298556238998	2087.99134087236	1237.7058467035572	0.914079	34.40202	0.6842790414923419	0.3871095262914708	0.0373934092	0.0104649818	0.0631019378	0.0101301107	0.0326457572	-0.0076745609	0.0128163849	-0.0203241115	0.0885611998	-0.0012613177	-0.0155115621	0.0206462114	-0.0242642984	0.0282507423	-0.0164882844	-0.0378887945	0.0455412431	0.0136629347	-0.0428319844	-0.005629292	-0.0421310902	0.0072554207	0.00280054	0.0540024017	0.0246918905	-0.0120555467	0.0307060576	0.0286843376	0.0082389437	-0.0206560706	5.54464e-05	0.0117601365	0.009029336	-0.070462627	-0.0030692219	-0.0310386194	0.0227479789	0.0321946274	-0.005850752	0.030226773	-0.0034416428	0.0022685077	-0.0434983042	0.0156077959	-0.0411842402	0.0181000643	0.0202507366	-0.0161531418	0.0096467777	0.0149302574	-0.0041769956	0.0033778487	-0.0159305441	-0.0362465736	0.0165575133	-0.0749343514	-0.0469489822	0.0558930371	0.0696177779	-0.0276578354	-0.0808350932	-0.0051268245	0.1418682201032908	-0.0353263434627279	0.0201265918752757	0.0012479505424466	0.4016751176673381	-0.084544256010119	0.1613429001530699	0.0071477312243045	2.051363863916208	0.2503732418779449	4.208093702181236	0.0626867602484719	0.0162688154677057	-0.0043888329885264	1.926185500117844e-05	0.0002646743567222	0.0028069528254603	0.0011918427063801	7.878984164359562e-06	1.4204890367514415e-06	-0.0025500092555661	0.0007000283079243	6.502547203472777e-06	4.900396318954981e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1781.4505846158877	4.308391124370928	3173566.185428288	18.56223408055819	2492.680541701544	19.620017496744826	384.94508657257296	6213456.282977503	1962.5625198418177	-0.3675519855623861	3851651.644287865	0.1350944620908525	2094.831947248276	1246.0200985034994	0.652325	24.550728	0.3165778406584147	0.1882990745106793	0.0356378421	-0.0021731308	0.040960757	0.0320238147	0.0102788398	-0.0424043609	0.0256188116	-0.0399581321	0.0315528251	-0.0168694271	-0.0325847215	-0.0005354548	-0.0259894823	-0.0182558169	0.0108421355	-0.034305419	-0.0235834438	-0.0345575231	-0.0341432413	-0.0137642112	-0.0482775213	-0.0063957812	0.0015113702	0.0120755914	0.021146863	0.0192286722	-0.007702647	0.024416495	-0.0240841109	-0.0307210957	0.0005535791	0.0456379417	-0.0001567032	-0.0489518899	-0.0001989297	-0.0315274553	0.0286444026	0.0167152342	-0.0180572422	0.0112139659	0.0212211955	-0.0071133207	0.0042512074	0.0236076575	0.0027281697	-0.0009712525	0.0130367355	-0.0229575738	0.0334851596	0.0033248644	-0.0183611659	0.0079354521	-0.0112101024	0.0032478588	0.0157193527	-0.0755970167	-0.0448275254	0.05833645	0.0672896215	-0.0324269895	-0.0797754371	0.0017099414	0.1525210717812513	0.0106528516779604	0.0232626773373016	0.0001134832488726	0.3600311191724188	-0.0416439984949192	0.1296224067725444	0.0017342226106448	2.136338097571773	0.084974233655565	4.563940467136583	0.0072206203853505	0.0133885537751892	-0.0028802616925164	8.29590741737801e-06	0.0001792533721911	0.0029976231837163	0.0001906703582559	8.985744751553447e-06	3.6355185517471366e-08	-0.003065212341393	-0.0005152030858268	9.395526697827958e-06	2.6543421964556004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1771.075504015714	-10.37508060017376	3136708.440924515	107.64229746010191	2487.285688418434	-5.394853283110024	29.104441946283004	6186590.095811162	1962.9005661819515	0.3380463401338147	3852978.632717426	0.1142753280778667	2097.466554798492	1209.2092559241098	0.650182	24.470064	0.1216112285513669	0.0790114903512951	0.0190252887	-0.0056805409	0.0210742757	0.0298176615	-0.0305317227	-0.0567809089	-0.0289674123	-0.0355826375	0.0341763104	-0.0090399744	-0.0086707948	0.0243296971	-0.0467445508	0.0240488938	-0.0225613299	-0.0029866128	0.0216248375	0.0034056186	-0.041188493	-0.0150593893	-0.0505270073	0.00216603	0.0150245978	-0.0066483053	0.0070717647	-0.0106344216	0.0328518864	0.0297242293	-0.0252677446	-0.0141433272	0.0005997742	0.0416517229	-0.0101510145	-0.0216612053	-0.0110866576	-0.0140242039	0.0023287284	0.0218059861	-0.0175167622	0.0015062903	-0.034176783	0.0241127214	-0.0159911313	-0.0063138558	-0.0050548216	0.0109748467	0.0006952337	-0.0143814136	-0.0009273669	0.0271106375	0.0134913807	-0.006871978	-0.0214146875	-0.0465001452	0.0148794683	-0.0762265226	-0.0426618292	0.0606775209	0.064777029	-0.0370681691	-0.0782873035	0.0085347133	0.1397769929974543	-0.0127440787837969	0.0195376077714103	0.0001624115440476	0.351821136215662	-0.0082099829567567	0.1237781118880794	6.740382015023695e-05	2.2081759365548663	0.0718378389830931	4.876040966779961	0.0051606751097608	0.013340272199435	-4.828157575420024e-05	2.331110557308576e-09	0.000177962862355	0.0030046754735151	7.052289798799988e-06	9.02807470114319e-06	4.973479140625837e-11	-0.0025441596503916	0.0005210526910013	6.47274832668071e-06	2.714959067998003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1773.0634892850596	1.9879852693457	3143754.1370357107	3.952085431135494	2470.606955101377	-16.678733317056867	278.18014506150274	6103898.726595297	1956.5450167706488	-6.355549411302718	3828068.402650058	40.39300831951032	2092.1186688828143	1232.5426722433422	0.594499	22.374405	0.1353502685724094	0.0812204958524741	0.029265376	0.0039359606	0.023767044	-0.0032810832	-0.0133813596	-0.0352259631	-0.0278309696	-0.0268695412	0.0405053735	0.0023345247	0.0045697068	-0.0149819245	-0.0479066274	-0.0105738911	-0.0149051834	-0.017653435	0.0411330961	0.0077977913	-0.0134965899	-0.0057581403	-0.0447785024	0.0115629	0.0134020402	-0.0138967901	0.0297468505	-0.02284432	0.0296166205	0.0330326263	0.0037877952	0.0058242163	0.0037592089	0.0392681994	-0.0058144824	-0.030236431	-0.0017797584	-0.0344319177	0.0095332744	0.0345555445	-0.0260676157	-0.00260063	-0.0172958439	0.0053634447	0.0009483078	0.0235872195	-0.0054248843	0.0162619796	0.0303475497	-0.0170989241	0.0413962717	0.0012539956	-0.0049294739	0.0122268699	-0.0050689691	-0.0007566923	0.0140379523	-0.0768225931	-0.0404540309	0.0629121428	0.0620868871	-0.0415630576	-0.0763786853	0.0152996203	0.1381280892947387	-0.0016489037027156	0.0190793690522153	2.718883420829265e-06	0.3430084732808467	-0.0088126629348153	0.1176548127424573	7.766302800266755e-05	2.132601120556423	-0.0755748159984435	4.54798753939851	0.0057115528131985	0.0128745085758767	-0.0004657636235582	2.1693575303015758e-07	0.0001657529710703	0.0029989455474428	-5.7299260722998985e-06	8.993674396526996e-06	3.283205279402214e-11	-0.0030589438194897	-0.000514784169098	9.357137290794232e-06	2.650027407540208e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
