global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
1580.4325759075557	8.785271037015946	77.18098719383123	2497767.126989792	2025.49788550808	0.5568366899879038	4102641.684197703	0.3100670993166849	1565.468097887541	-4.482333534642066	2450690.365503636	20.09131391577684	1682.460459782527	1350.2104624095716	1.364451	46.867702	0.8172585951249012	0.4864348629816547	0.1655299042	-0.1941122489	0.1215475266	0.023737885	0.1887982761	0.0374430725	-0.0129506672	0.0089824656	0.0388853403	-0.0413720209	0.1130467746	0.0757219005	-0.0704108388	-0.029916078	0.0583119027	-0.0109809962	0.0360465789	-0.0253292563	0.0810158348	-0.0897810009	0.1562718583	0.0945979958	-0.0275550629	-0.1372790113	-0.0805702507	-0.0393632511	-0.0309246384	-0.0533576626	0.0621694722	-0.0257981005	0.0342524773	0.0462626741	0.1766801741	-0.0060317449	0.1781128122	-0.1532415291	-0.0836403829	-0.0888283913	-0.1351970758	-0.0113002866	-0.0253059963	0.0230420782	0.0820976217	-0.0949833154	0.0605381425	0.0417842946	-0.0363114664	-0.1407669424	-0.0308539065	-0.0962051417	-0.1194261078	-0.0677696314	-0.0268172272	-0.0491358896	0.1255088589	-0.0831327945	-0.0029919463	-0.0814303861	0.008959769	0.0807737477	-0.0148794683	-0.0796832699	0.0207192494	0.0781648097	-0.1998716271307614	-0.0262010743783492	0.0399486673318981	0.0006864962985797	-0.0345245354053389	-0.049906095118743	0.002490618330001	0.0011919435449544	0.7534235170055439	0.2492503872164491	0.5676469959770031	0.0621257555275498	-0.01105225742209	-0.0070332222864711	0.0001221523941241	4.946621573091377e-05	0.0030120537919013	0.0023100602580195	9.072468045307e-06	5.336378395681119e-06	0.0010031796489423	-0.0004947382237366	2.447659100260461e-07	1.0063694080519962e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1560.756384623796	-19.67619128375964	387.15250343509865	2435960.492143943	2011.3565448081656	-14.14134069991428	4045555.1503426414	199.97751679105207	1568.7086165578742	3.240518670333131	2460846.72366292	10.500961252777604	1691.3276517427885	1345.3692936858238	1.115244	38.307648	0.1240353326767606	0.0590356672713214	0.168211681	-0.1661273257	0.0005884067	0.0463916121	0.2282428096	0.0675077589	-0.0067579047	0.0149115153	0.0820918794	-0.0733431689	0.1312521372	0.1448640939	-0.0565800045	-0.1147418851	0.0210038634	-0.0707892543	0.1006735927	0.0555834222	0.0377139732	-0.1054155889	0.1999873529	0.0122667994	-0.0382765276	-0.1036053561	-0.0681705008	0.0278540917	-0.0582932229	0.0426362013	0.0619524327	-0.0606091297	0.0189684676	0.0926237137	0.182683416	-0.0115911778	0.1531057705	-0.1340518452	-0.0674996738	-0.0458024789	-0.1387385085	0.0399252491	-0.1265273051	-0.0413333101	0.1127606402	-0.0724296194	-0.0468245837	0.0993003291	0.0623701134	0.0291827939	-0.0515106094	-0.0021904573	-0.0483385357	0.0284487615	-0.0763264866	0.0189435954	0.0320414452	-0.0420391523	-0.0038462256	-0.081287294	0.0115045374	0.0802034182	-0.0190607341	-0.0784076511	0.0264477464	0.0759159322	-0.1723580753942002	0.0275135517365611	0.0297073061535928	0.0007569955291604	-0.058124235623012	-0.023599700217673	0.000556945850364	0.0033784267667594	0.7710996876472151	0.0176761706416712	0.5945947282896328	0.0003124470085534	-0.0112188281540497	-0.0001665707319597	0.00012586210515	2.7745808745590472e-08	0.0020963167838516	-0.0009157370080497	4.394544058257915e-06	8.385742679118164e-07	0.00102579011055	2.2610461607700146e-05	5.112329741132823e-10	1.0522453509021814e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1544.136467307496	-16.61991731629996	276.2216516006473	2384357.429668874	1984.117524238482	-27.23902056968359	3936722.349990243	741.9642415956457	1564.653021561472	-4.055594996402078	2448139.077881444	16.447850774841573	1680.4534315842848	1305.5366934837657	1.17078	40.215271	0.2385194964530155	0.1566861336659675	0.1821342673	-0.1411968098	-0.1326363148	0.0599059801	0.2141278538	0.0517776974	-0.0295765473	-0.0349801532	0.122918416	-0.039431727	0.1029352543	0.1076158782	0.0585058539	-0.097076522	-0.0686266707	-0.049136609	0.0895955437	-0.122573928	0.0690883215	-0.10665936	0.2339618393	0.0153776257	-0.1370277443	0.0173164612	-0.0359910407	0.0319209794	0.0238589767	0.113261079	0.0665757193	0.0056633333	0.0698298024	0.0384946183	0.2082916746	0.021182144	0.1719290718	-0.1514134787	-0.0198382486	0.0355885426	-0.0815159628	0.0426811421	-0.1383614079	-0.051507023	0.0742154128	-0.065864425	0.0259051576	0.1305058063	0.0301558928	-0.0234059348	0.0407129071	0.0123806366	-0.0248758474	-0.0465922873	0.0164308246	0.0054253215	0.1522623185	-0.0238226547	-0.0047000831	-0.0811085467	0.0140379523	0.0794923845	-0.0231897558	-0.0768225931	0.0320341914	0.073134559	-0.1852772868074765	-0.0129192114132762	0.0343276730067399	0.0001669060235409	-0.0518296486500844	0.0062945869729275	3.962182515974981e-05	0.0026863124791911	0.7684288576602185	-0.0026708299869966	0.5904829092849884	7.133332819440455e-06	-0.0084489897904447	0.002769838363605	7.138542847903877e-05	7.672004560498027e-06	0.0016930974795885	-0.0004032193042631	2.866579075388931e-06	1.625858073304184e-07	-0.0001338495831782	-0.0011596396937282	1.3447642192700338e-06	1.791571091697788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1534.6151208516817	-9.52134645581441	90.65603833164964	2355043.569146621	1998.3125874767568	14.19506323827477	3993253.1972680506	201.4998203386198	1560.5769717567846	-4.0760498046875	2435400.484777576	16.614182010293007	1691.1000586876503	1140.976268701386	2.420702	83.14900199999998	1.7163676867159952	1.1652892268831074	-0.0710745635	-0.1319599594	-0.05860372	0.1431472615	0.0060330392	-0.0631558978	0.2424501607	-0.0501003462	-0.0219962867	0.0711633961	-0.0092929118	-0.0482194637	-0.1145552984	0.0912555445	-0.0028727829	-0.0809964	-0.0570499907	0.0296246832	0.0026750686	-0.1519491171	-0.0593697383	-0.063501883	-0.0969797241	-0.1241645072	-0.0326793522	0.0981731599	0.1861512903	0.0385438991	0.1015703346	0.1013848948	-0.0281806849	0.0035608636	-0.027368768	-0.1411301824	0.0350512768	-0.0864016391	-0.0807982293	0.0681879436	-0.0292574293	-0.0602717886	-0.0756638994	-0.0604506225	0.0976078755	0.0612778403	0.0841218604	0.0140811827	-0.0539408563	0.0516682832	0.0056798313	-0.1721198233	0.0404431488	0.0628782795	-0.0619457519	0.0248557267	0.0932332696	0.063741199	-0.0055534252	-0.0808942224	0.0165575133	0.0786418943	-0.0272552159	-0.0749343514	0.0374485793	0.0698401994	-0.3235392202681879	-0.1382619334607114	0.1046776270517469	0.0191163622442941	-0.2032100194596608	-0.1513803708095764	0.0229160166664448	0.0412943120087957	1.8052261493907409	1.0367972917305224	3.258841450444121	1.074948624139746	-0.0104992103179774	-0.0020502205275327	0.0001102334173011	4.203404211516463e-06	0.0066426225941882	0.0049495251145997	4.4124434928819576e-05	2.449779886005317e-05	-0.0009326657553495	-0.0007988161721713	6.381072769224081e-07	8.698654112016535e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1523.586825780715	-11.028295070966806	121.62329217231074	2321316.8156925547	1989.1293132207163	-9.183274256040477	3956635.4247139194	84.33252606165577	1559.501477693257	-1.0754940635276853	2432044.858927452	1.1566874806832927	1685.6786822979266	983.0360899069854	1.700906	58.424652	0.7797535773039855	0.5603930530881153	-0.1704573176	0.0472153383	-0.0943223431	0.013551744	-0.118848461	-0.0438132629	0.098937316	-0.0489475163	-0.0050350701	0.0779759929	-0.1172816595	-0.0640230407	-0.0831038508	-0.0362310274	0.0134153564	0.073134305	0.0110469403	0.1398237372	0.0219465983	-0.0033650216	-0.1310377421	-0.0488915262	-0.0524672252	-0.0145032903	-0.037438835	0.0344124123	-0.0185148106	0.0177245878	6.56328e-05	0.0488381971	0.0300094589	0.1228477439	-0.1610496234	-0.0829667611	0.015299239	0.0059425248	-0.0059065427	0.0928089037	-0.0113945985	-0.062626799	-0.0214762499	-0.007297022	0.0617595676	0.0647931519	0.1206528782	0.0340911381	-0.0687253924	0.0505242748	-0.004113403	0.0747446068	0.1606721884	0.1252184252	-0.0682725165	0.1149353225	-0.0196578567	0.0643118018	-0.0064061583	-0.0806444153	0.0190607341	0.0776534394	-0.0312459714	-0.0727503781	0.0426618292	0.066055961	-0.3347898798025994	-0.0112506595344115	0.1120842636182389	0.0001265773399592	-0.265137691087034	-0.0619276716273732	0.0038350365131877	0.0702979952349634	2.3544553425596817	0.5492291931689408	5.543459960107828	0.3016527066290057	-0.0081024625952017	0.0023967477227757	6.564990010664267e-05	5.744399646630503e-06	0.0067854061983489	0.0001427836041606	4.604173727659167e-05	2.0387157617119293e-08	-0.0015400554878783	-0.0006073897325288	3.689222871814073e-07	2.371770905744069e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1512.9477743973353	-10.639051383379638	113.18941433819218	2289010.96805385	1963.711357012187	-25.417956208529404	3856162.293658645	646.0724978187185	1551.9180362099096	-7.583441483347315	2408449.5911136223	57.50858473135292	1668.222802734375	964.4700228780332	1.018482	34.983971	0.3738073212124648	0.1761607398354395	-0.163614125	0.0707727094	-0.0686757975	0.0439126071	-0.1485875171	-0.0540090833	-0.0583002379	-0.0085992515	-0.0115454902	0.113126953	0.0093245847	-0.0416433218	-0.0440543563	-0.0225658209	0.0181118317	0.0499089597	0.0631021523	0.0105770339	-0.0364720284	0.0172026667	-0.1573957623	0.0347935533	-0.0791258807	-0.0087820608	-0.0159975558	0.0789993164	0.0195280173	-0.0150380773	0.0145472295	0.0614776252	0.0060936521	0.0307240775	-0.1672853452	-0.048306651	0.0315903159	0.002333398	-0.0186714006	0.1390774858	0.0045730879	-0.0836029937	-0.0108393752	0.0054814866	0.0033340001	-0.0210442692	-0.0027933885	0.0031597329	-0.004600877	0.0343962499	-0.0140668309	0.042978538	0.1420222679	0.1608682925	-0.002744852	-0.0231859034	0.0225876055	0.1491268186	-0.0072581889	-0.0803592349	0.0215451443	0.076528754	-0.0351510839	-0.0702792922	0.0476459404	0.0618083875	-0.4433421164964244	-0.108552236693825	0.1965522322595291	0.0117835880912322	-0.3086692567781313	-0.0435315656910972	0.0018949972115183	0.0952767100799639	2.425674091496574	0.0712187489368925	5.883894798157731	0.0050721102001361	-0.0101475262360957	-0.002045063640894	0.0001029722887122	4.182285295306627e-06	0.0063959493093392	-0.0003894568890096	4.090816756763659e-05	1.516766683971137e-07	-0.0021156303557876	-0.0005755748679093	3.3128642856880826e-07	4.475891802329968e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1517.9113470125717	4.963572615236444	24.637053106725155	2304054.85738952	1967.9816476482235	4.270290636036634	3872951.7654802166	18.23538211622216	1533.649712813528	-18.268323396381675	2352081.4416130167	333.73163971478607	1659.7530381422775	981.1278622554756	1.113378	38.243576	0.5402229811005326	0.2358569267653375	-0.1236388978	0.0526119874	-0.0488191014	0.0781147728	-0.1054989979	-0.0750300417	-0.0036058383	0.0756206485	-0.0044115578	0.1898139702	-0.0180524536	0.0613233748	0.0014231458	-0.0251377209	0.0417417048	0.0829053272	0.0883049838	0.0333698096	0.0592218214	-0.0498095044	-0.1682025971	0.0967894498	-0.1163512735	0.0110059012	0.0515950783	-0.035536207	0.1330697023	0.0570722918	-0.0572295256	0.116552863	0.1336207497	-0.0545115322	-0.1478995916	-0.0430819694	0.0303058001	-0.035316736	-0.0698682889	0.1376103122	0.0285557798	-0.1227379398	0.0148063515	0.0093559851	-0.0569680881	-0.0374842037	-0.0337284547	-0.1729418955	0.0263292851	-0.0014086984	0.0260970567	0.0597969457	0.1639632631	0.1031949158	-0.1710537091	0.0413631132	-0.0920998225	-0.0240484828	-0.0081094236	-0.0800388062	0.024008292	0.0752698111	-0.0389598496	-0.0675308461	0.0523741431	0.0571272725	-0.5245359737410809	-0.0811938572446564	0.2751379877485038	0.0065924424542656	-0.3483103823281794	-0.0396411255500481	0.0015714188348746	0.1213201224376025	2.315181066462891	-0.110493025033683	5.36006337050825	0.0122087085810941	-0.0105604843566126	-0.0004129581205169	0.0001115238298462	1.705344093008505e-07	0.0095723079761389	0.0031763586667996	9.16290799900524e-05	1.0089254380153565e-05	-0.0047042130339139	-0.0025885826781262	6.700760281495527e-06	2.212962026844542e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1542.2581221966068	24.346775184035096	592.7654618619472	2378560.115481404	2000.0788114364832	32.09716378825965	4000315.2519571753	1030.2279232503663	1559.4395494962994	25.789836682771465	2431851.7085332214	665.1156761240247	1680.29462890625	1078.7420829460634	1.48301	50.94009	0.5755722528340357	0.3279445015237287	-0.0895646685	-0.0918188318	0.0056629679	0.1039515723	-0.0709705816	-0.0892342952	0.0812868363	-0.0200017974	0.1168434459	0.0431348393	0.0672408307	-0.1051127507	-0.0477403628	0.0399786439	-0.0692277201	-0.1370409109	0.0455344733	0.1650441026	-0.0286004956	-0.1079234974	-0.072268122	-0.0176874415	-0.0322694723	-0.1290167916	0.0199463197	0.0476581938	0.1764974095	-0.01153275	-0.0431626888	-0.0093044484	-0.0200307468	-0.0580474298	-0.0815641681	-0.1186311707	0.0080476902	-0.11488143	-0.0752566784	0.0981202476	-0.0177425154	-0.0568717084	0.0840001662	-0.0194358317	0.0488629237	0.123284257	0.1319794952	-0.1076658956	0.0020685696	0.0277645863	0.0205014199	-0.0164393056	0.0873361927	0.0497707759	-0.0444430678	0.0854295706	0.0083655241	-0.0856301931	-0.008959769	-0.0796832699	0.0264477464	0.0738788195	-0.0426618292	-0.0645158866	0.0568210419	0.0520454508	-0.4718919500887608	0.05264402365232	0.2226820125585735	0.002771393226306	-0.2753862237698854	0.0729241585582939	0.0053179329014352	0.0758375722422374	2.0279993031206445	-0.2871817633422466	4.11278117345782	0.0824733651963621	-0.0097903723563724	0.0007701120002402	9.585139087642089e-05	5.930724929139619e-07	0.0086830480544839	-0.0008892599216549	7.539532351647665e-05	7.907832082618545e-07	-0.0031071388101856	0.0015970742237282	2.5506460760973512e-06	9.654311585761588e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.8866512963798	-14.371470900226996	206.5391758360713	2334437.6192096653	1970.5919310687336	-29.486880367749563	3883232.5587932006	869.4761138219746	1546.6779399671052	-12.761609529194176	2392212.649980888	162.85867777561955	1667.0362553523137	1061.6771432129262	1.106798	38.017555	0.3642436894835809	0.1555052397975674	-0.0824262881	-0.0132041026	-0.0063411797	0.0610706103	-0.111938222	-0.0314204537	-0.0508593521	-0.0393360807	0.0982536418	0.1098204914	-0.0215860445	-0.0252487205	-0.0577182993	0.0513510254	0.062024507	-0.1433355295	-0.0900648265	0.033912496	-0.0232115786	-0.0346801321	-0.1124893725	0.0433220309	-0.0473961267	-0.0174661799	-0.0496952907	0.0525424611	0.0945254946	-0.132401392	-0.013612989	0.0285196719	-0.011122449	-0.049580081	-0.100122758	-0.0758079211	0.0037550597	-0.0809847642	-0.082708909	0.1126804799	0.0160437539	-0.0170970491	0.0414118338	-0.0148621571	0.0499377751	0.0927293577	0.0567475497	-0.0917162955	-0.0288728175	-0.0054331049	0.0348345775	0.0306920471	0.0361847414	0.0245327339	0.0208933434	0.0141448673	-0.0312781401	-0.0422438628	-0.0098091318	-0.0792927819	0.0288611001	0.0723582192	-0.0462468756	-0.0612463124	0.0609627523	0.0465985677	-0.4896988272315781	-0.0178068771428173	0.2398049413919829	0.0003170848735793	-0.3168478601470355	-0.04146163637715	0.001719067291071	0.1003925664797553	2.108843318475913	0.0808440153552685	4.447220141880501	0.0065357548187628	-0.0116912923917886	-0.0019009200354161	0.0001366863177902	3.613496981046727e-06	0.0069358563934003	-0.0017471916610836	4.810610390987182e-05	3.052678700560071e-06	-0.0039416503258527	-0.0008345115156671	6.964094697810008e-07	1.55366072912947e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.8833226826516	0.996671386271828	0.9933538522130072	2337484.214377145	1980.972820961312	10.380889892578352	3924253.3173874174	107.7628749618354	1543.2631321957238	-3.4148077713814478	2381661.095194556	11.660912115487127	1664.8003910945013	1060.6654337654336	0.835499	28.698669	0.2221533958585718	0.1096320359913757	-0.0715027545	-0.039762417	0.0142269007	0.0453373305	-0.0981697637	-0.0559386951	-0.027027941	0.0141774222	-0.0433700283	0.117317826	0.0248233475	0.0608781287	-0.0622637888	-0.0096046391	0.0599195921	-0.1052761789	0.0191168584	0.0228937776	-0.0048473092	-0.0259902748	-0.1031903383	0.0708666162	-0.0230349383	-0.0299310086	-0.0309217444	0.0810302575	0.0964752544	-0.0244342652	-0.0030456126	-0.0024345341	0.0087266476	-0.0136208749	-0.0880278268	-0.0771546315	-0.0027323886	-0.080206978	-0.0806455787	0.1086403759	-0.002193157	-0.0240054283	0.0704368449	0.0118338905	0.0186150158	0.1000495975	0.0796164187	-0.0535094913	-0.045720413	0.0411757485	0.0207707012	-0.0453343458	-0.0208402536	0.0094702456	0.092820294	-0.0460346553	-0.0170167686	-0.009354478	-0.010657419	-0.0788675135	0.0312459714	0.0707106781	-0.0497051625	-0.0577350269	0.064777029	0.040824829	-0.4469434439128577	0.0427553833187204	0.1997584420566857	0.0018280228027307	-0.3449938587416596	-0.0281459985946241	0.0007921972368885	0.1190207625694601	2.0995723642935857	-0.0092709541823272	4.4082041129053575	8.595059145081136e-05	-0.0127286127683861	-0.0010373203765974	0.0001620175830075	1.0760335637043778e-06	0.005460773031628	-0.0014750833617723	2.982004210295566e-05	2.1758709241774697e-06	-0.0036144328689645	0.0003272174568882	1.0707126409238125e-07	1.3064124964250948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1553.7668813532532	24.883558670601587	619.1914921132715	2414191.521590214	2011.4811946921152	30.50837373080321	4046056.596600019	930.7608676983637	1556.0813951994244	12.818263003700622	2421389.308485788	164.3078664320401	1674.226957350511	1102.9626681366858	1.004935	34.518642	0.1814496285864936	0.1038899815049855	-0.0416893126	-0.041411506	0.1026726679	-0.0208273141	-0.0594717806	-0.0679759068	-0.0027966238	-0.0578305413	-0.0780704522	0.0420601278	0.0424626722	-0.0062744572	-0.0667733886	-0.1110750559	-0.0632276692	-0.0642640874	-0.0721017997	-0.0257220587	-0.0734779259	0.0353009483	-0.0869216964	0.0650486397	0.0371805417	-0.117329403	-0.0791956701	0.1055601311	-0.010112762	-0.017866115	-0.0059339235	-0.0061966438	0.0422938673	-0.0118173844	-0.0619565512	-0.0805961153	-0.0093636063	-0.0919938678	-0.0821155145	0.0811583288	-0.0320391507	0.0350870017	0.077935344	0.028880674	-0.0489540513	0.0882263582	0.0798468839	-0.0143473539	-0.0294199725	0.0963778582	-0.0198190951	0.011611852	-0.0828335703	-0.0366365325	0.0358944342	-0.0357089377	-0.0145991403	0.023964758	-0.0115045374	-0.0784076511	0.0336000067	0.0689390864	-0.0530272111	-0.0539958877	0.0682433853	0.0347647336	-0.3918621973254232	0.0550812465874344	0.1535559816927089	0.0030339437256257	-0.3444511186108485	0.0005427401308111	2.945668495928779e-07	0.1186465731122648	2.0283083393879977	-0.071264024905588	4.114034719630897	0.0050785612457442	-0.0129857190438129	-0.0002571062754267	0.0001686288990848	6.610363686384124e-08	0.0048000730642969	-0.0006606999673311	2.3040701422588628e-05	4.3652444683131723e-07	-0.0034410067724692	0.0001734260964953	3.00766109455971e-08	1.18405276081789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1559.9831628623303	6.216281509077135	38.6421558000943	2433547.46841396	2013.9997213703311	2.5185266782159488	4056194.8776797713	6.342976628885461	1563.5961560701069	7.514760870682494	2444832.939277214	56.47163094354072	1681.7573129507211	1091.5836273957414	0.834585	28.667261	0.1802496275005444	0.1012469991637537	-0.0516717911	-0.0135023702	0.0668876524	-0.0305753237	-0.0531417063	-0.0532375876	0.021895143	-0.0106343327	-0.1010023749	0.0075506573	-0.0681641215	-0.0588945375	-0.059971446	0.0168880825	0.0236087301	0.0053727148	0.0373201187	-0.0292872792	0.0020433921	0.0442887275	-0.0858343326	0.0087405424	0.0315120297	-0.0598980785	-0.0453630853	0.0191687369	0.003281508	-0.0026490407	0.0004475328	0.0280197419	-0.0627680265	-0.0696887865	-0.0821950358	-0.0513652349	-0.0170805623	-0.0403332283	-0.0955640052	0.0348714844	-0.0240897163	0.061567752	0.0813337162	-0.00159583	0.0064657961	0.077487783	0.073612295	-0.0111818901	-0.0530657533	0.0522096209	0.0269498996	-0.0219866365	-0.1181057109	-0.0177150658	0.0405875268	-0.0310795928	-0.0251734854	-0.0741293771	-0.0123503943	-0.0779133966	0.0359208828	0.0670465522	-0.0562039158	-0.0500436514	0.0713432033	0.0284607885	-0.4118776878083139	-0.0200154904828906	0.1696432297143228	0.0004006198592706	-0.3295925593838547	0.0148585592269938	0.000220776782302	0.1086312552011997	2.1251653577316176	0.0968570183436199	4.516327797702554	0.0093812820024163	-0.0124115130984266	0.0005742059453863	0.0001540456573924	3.2971246771697454e-07	0.0046828312845486	-0.0001172417797482	2.192890883954709e-05	1.3745634918548766e-08	-0.003162083308663	0.0002789234638062	7.779829866164855e-08	9.998770850925146e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
